disease,miRNA,disease_idx,miRNA_idx,label
Hepatitis C Virus Infection,hsa-mir-181c,49,244,1
Hypertrophic Scar,hsa-mir-181c,436,244,1
"Leukemia, Lymphoblastic",hsa-mir-181c,56,244,1
"Leukemia, Lymphocytic, Chronic, B-Cell",hsa-mir-181c,59,244,1
"Leukemia, Myeloid, Acute",hsa-mir-181c,60,244,1
"Leukemia-Lymphoma, Precursor T-Cell Lymphoblastic",hsa-mir-181c,67,244,1
Lung Neoplasms,hsa-mir-181c,69,244,1
Medulloblastoma,hsa-mir-181c,314,244,1
Myasthenia Gravis,hsa-mir-181c,81,244,1
Myelodysplastic Syndromes,hsa-mir-181c,82,244,1
Neoplasms,hsa-mir-181c,85,244,1
Neuroblastoma,hsa-mir-181c,363,244,1
Osteosarcoma,hsa-mir-181c,259,244,1
Pancreatic Neoplasms,hsa-mir-181c,89,244,1
Porcine Reproductive and Respiratory Syndrome Virus Infection,hsa-mir-181c,618,244,1
Proliferative Diabetic Retinopathy,hsa-mir-181c,265,244,1
Prostate Neoplasms,hsa-mir-181c,99,244,1
Silicosis,hsa-mir-181c,813,244,1
"Squamous Cell Carcinoma, Esophageal",hsa-mir-181c,109,244,1
"Squamous Cell Carcinoma, Oral",hsa-mir-181c,276,244,1
Systemic Lupus Erythematosus,hsa-mir-181c,112,244,1
Alzheimer Disease,hsa-mir-188,5,255,1
Azoospermia,hsa-mir-188,490,255,1
"Carcinoma, Hepatocellular",hsa-mir-188,18,255,1
Cardiovascular Diseases,hsa-mir-188,23,255,1
Infection,hsa-mir-188,426,255,1
"Leukemia, Myeloid",hsa-mir-188,313,255,1
Osteoarthritis,hsa-mir-188,257,255,1
Preeclampsia,hsa-mir-188,96,255,1
Prostate Neoplasms,hsa-mir-188,99,255,1
Rectal Neoplasms,hsa-mir-188,269,255,1
Rheumatoid Arthritis,hsa-mir-188,102,255,1
Salivary Gland Neoplasms,hsa-mir-188,629,255,1
Alzheimer Disease,hsa-mir-219,5,330,1
Astrocytoma,hsa-mir-219,446,330,1
Breast Neoplasms,hsa-mir-219,15,330,1
"Carcinoma, Colon",hsa-mir-219,142,330,1
"Carcinoma, Gastric",hsa-mir-219,144,330,1
"Carcinoma, Hepatocellular",hsa-mir-219,18,330,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-219,20,330,1
"Carcinoma, Renal Cell",hsa-mir-219,21,330,1
"Child Development Disorders, Pervasive",hsa-mir-219,25,330,1
Chronic Inflammatory Pain,hsa-mir-219,355,330,1
Glioblastoma,hsa-mir-219,43,330,1
Glioma,hsa-mir-219,44,330,1
Inflammation,hsa-mir-219,211,330,1
"Leukemia, Myeloid, Acute",hsa-mir-219,60,330,1
Liver Cirrhosis,hsa-mir-219,226,330,1
Medulloblastoma,hsa-mir-219,314,330,1
Meningioma,hsa-mir-219,586,330,1
Neoplasms,hsa-mir-219,85,330,1
Nervous System Diseases,hsa-mir-219,362,330,1
Obesity,hsa-mir-219,87,330,1
Schizophrenia,hsa-mir-219,103,330,1
Tauopathy,hsa-mir-219,747,330,1
Alzheimer Disease,hsa-mir-26a-1,5,353,1
Aortic Insufficiency,hsa-mir-26a-1,486,353,1
Aortic Stenosis,hsa-mir-26a-1,7,353,1
Breast Neoplasms,hsa-mir-26a-1,15,353,1
"Carcinoma, Hepatocellular",hsa-mir-26a-1,18,353,1
"Carcinoma, Renal Cell",hsa-mir-26a-1,21,353,1
Cholangiocarcinoma,hsa-mir-26a-1,26,353,1
Chronic Heart Failure,hsa-mir-26a-1,422,353,1
Colorectal Carcinoma,hsa-mir-26a-1,30,353,1
Esophageal Neoplasms,hsa-mir-26a-1,186,353,1
Gastric Neoplasms,hsa-mir-26a-1,42,353,1
Glioblastoma,hsa-mir-26a-1,43,353,1
Heart Failure,hsa-mir-26a-1,47,353,1
Hepatitis B Virus Infection,hsa-mir-26a-1,201,353,1
Hypertrophy,hsa-mir-26a-1,52,353,1
Intracerebral Hemorrhage,hsa-mir-26a-1,574,353,1
"Leukemia, Myeloid, Acute",hsa-mir-26a-1,60,353,1
Lung Neoplasms,hsa-mir-26a-1,69,353,1
Lymphoma,hsa-mir-26a-1,71,353,1
"Lymphoma, Mantle-Cell",hsa-mir-26a-1,414,353,1
"Lymphoma, T-Cell",hsa-mir-26a-1,236,353,1
Melanoma,hsa-mir-26a-1,76,353,1
Multiple Endocrine Neoplasia Type 1,hsa-mir-26a-1,836,353,1
Nasopharyngeal Neoplasms,hsa-mir-26a-1,84,353,1
Pancreatic Neoplasms,hsa-mir-26a-1,89,353,1
Parkinson Disease,hsa-mir-26a-1,90,353,1
Pituitary Adenoma,hsa-mir-26a-1,616,353,1
Preeclampsia,hsa-mir-26a-1,96,353,1
Prostate Neoplasms,hsa-mir-26a-1,99,353,1
"Squamous Cell Carcinoma, Esophageal",hsa-mir-26a-1,109,353,1
Alzheimer Disease,hsa-mir-26a-2,5,354,1
Aortic Insufficiency,hsa-mir-26a-2,486,354,1
Aortic Stenosis,hsa-mir-26a-2,7,354,1
Breast Neoplasms,hsa-mir-26a-2,15,354,1
"Carcinoma, Hepatocellular",hsa-mir-26a-2,18,354,1
"Carcinoma, Renal Cell",hsa-mir-26a-2,21,354,1
Cholangiocarcinoma,hsa-mir-26a-2,26,354,1
Chronic Heart Failure,hsa-mir-26a-2,422,354,1
Colorectal Carcinoma,hsa-mir-26a-2,30,354,1
Esophageal Neoplasms,hsa-mir-26a-2,186,354,1
Glioblastoma,hsa-mir-26a-2,43,354,1
Heart Failure,hsa-mir-26a-2,47,354,1
Hypertrophy,hsa-mir-26a-2,52,354,1
Intracerebral Hemorrhage,hsa-mir-26a-2,574,354,1
"Leukemia, Myeloid, Acute",hsa-mir-26a-2,60,354,1
Lung Neoplasms,hsa-mir-26a-2,69,354,1
Lymphoma,hsa-mir-26a-2,71,354,1
"Lymphoma, Mantle-Cell",hsa-mir-26a-2,414,354,1
"Lymphoma, T-Cell",hsa-mir-26a-2,236,354,1
Melanoma,hsa-mir-26a-2,76,354,1
Multiple Endocrine Neoplasia Type 1,hsa-mir-26a-2,836,354,1
Nasopharyngeal Neoplasms,hsa-mir-26a-2,84,354,1
Pancreatic Neoplasms,hsa-mir-26a-2,89,354,1
Parkinson Disease,hsa-mir-26a-2,90,354,1
Pituitary Adenoma,hsa-mir-26a-2,616,354,1
Preeclampsia,hsa-mir-26a-2,96,354,1
Prostate Neoplasms,hsa-mir-26a-2,99,354,1
Alzheimer Disease,hsa-mir-296,5,363,1
Atherosclerosis,hsa-mir-296,11,363,1
Borna Disease,hsa-mir-296,783,363,1
Brain Neoplasms,hsa-mir-296,291,363,1
Breast Neoplasms,hsa-mir-296,15,363,1
"Carcinoma, Hepatocellular",hsa-mir-296,18,363,1
"Carcinoma, Laryngeal",hsa-mir-296,432,363,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-296,20,363,1
"Carcinoma, Thyroid, Follicular",hsa-mir-296,156,363,1
Chronic Hepatitis C,hsa-mir-296,166,363,1
Colon Neoplasms,hsa-mir-296,29,363,1
Esophageal Neoplasms,hsa-mir-296,186,363,1
Gastric Neoplasms,hsa-mir-296,42,363,1
Glioblastoma,hsa-mir-296,43,363,1
Glioma,hsa-mir-296,44,363,1
Heart Failure,hsa-mir-296,47,363,1
Hepatitis C Virus Infection,hsa-mir-296,49,363,1
Hypertension,hsa-mir-296,51,363,1
Lupus Vulgaris,hsa-mir-296,70,363,1
"Lymphoma, Large B-Cell, Diffuse",hsa-mir-296,234,363,1
Melanoma,hsa-mir-296,76,363,1
Mycobacterium tuberculosis Infection,hsa-mir-296,248,363,1
Nasal Cavity Inverting Papilloma,hsa-mir-296,594,363,1
Neoplasms,hsa-mir-296,85,363,1
Neurofibromatosis type 2,hsa-mir-296,596,363,1
"Niemann-Pick Disease, Type C",hsa-mir-296,838,363,1
Ovarian Neoplasms,hsa-mir-296,88,363,1
Pancreatic Neoplasms,hsa-mir-296,89,363,1
Preeclampsia,hsa-mir-296,96,363,1
Prostate Neoplasms,hsa-mir-296,99,363,1
"Squamous Cell Carcinoma, Esophageal",hsa-mir-296,109,363,1
Urinary Bladder Cancer,hsa-mir-296,114,363,1
Alzheimer Disease,hsa-mir-29b-2,5,371,1
"Aortic Aneurysm, Thoracic",hsa-mir-29b-2,753,371,1
Atherosclerosis,hsa-mir-29b-2,11,371,1
Breast Neoplasms,hsa-mir-29b-2,15,371,1
"Carcinoma, Hepatocellular",hsa-mir-29b-2,18,371,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-29b-2,20,371,1
"Carcinoma, Lung, Small-Cell",hsa-mir-29b-2,147,371,1
Diabetes Mellitus,hsa-mir-29b-2,34,371,1
Diabetic Nephropathy,hsa-mir-29b-2,176,371,1
Eosinophilic Esophagitis,hsa-mir-29b-2,39,371,1
Glioblastoma,hsa-mir-29b-2,43,371,1
Hepatitis C Virus Infection,hsa-mir-29b-2,49,371,1
Intracranial Aneurysm,hsa-mir-29b-2,390,371,1
Ischemia,hsa-mir-29b-2,340,371,1
Kidney Diseases,hsa-mir-29b-2,220,371,1
"Leukemia, Lymphocytic, Chronic, B-Cell",hsa-mir-29b-2,59,371,1
"Leukemia, Myeloid, Acute",hsa-mir-29b-2,60,371,1
"Leukemia, Myeloid, Chronic-Phase",hsa-mir-29b-2,63,371,1
"Leukemia-Lymphoma, Precursor T-Cell Lymphoblastic",hsa-mir-29b-2,67,371,1
Liver Cirrhosis,hsa-mir-29b-2,226,371,1
Liver Diseases,hsa-mir-29b-2,227,371,1
Lung Neoplasms,hsa-mir-29b-2,69,371,1
"Lymphoma, B-Cell",hsa-mir-29b-2,72,371,1
Melanoma,hsa-mir-29b-2,76,371,1
Multiple Myeloma,hsa-mir-29b-2,79,371,1
Multiple Sclerosis,hsa-mir-29b-2,80,371,1
"Muscular Dystrophy, Duchenne",hsa-mir-29b-2,247,371,1
Myocardial Infarction,hsa-mir-29b-2,83,371,1
Myotonic Muscular Dystrophy,hsa-mir-29b-2,348,371,1
Neoplasms,hsa-mir-29b-2,85,371,1
Nervous System Diseases,hsa-mir-29b-2,362,371,1
Osteosarcoma,hsa-mir-29b-2,259,371,1
Ovarian Neoplasms,hsa-mir-29b-2,88,371,1
Parkinson Disease,hsa-mir-29b-2,90,371,1
Preeclampsia,hsa-mir-29b-2,96,371,1
Prostate Neoplasms,hsa-mir-29b-2,99,371,1
Renal Fibrosis,hsa-mir-29b-2,419,371,1
Retinoblastoma,hsa-mir-29b-2,101,371,1
Rhabdomyosarcoma,hsa-mir-29b-2,322,371,1
"Scleroderma, Systemic",hsa-mir-29b-2,272,371,1
Systemic Lupus Erythematosus,hsa-mir-29b-2,112,371,1
Alzheimer Disease,hsa-mir-3622b,5,485,1
"Carcinoma, Prostate",hsa-mir-3622b,153,485,1
Alzheimer Disease,hsa-mir-4467,5,614,1
Alzheimer Disease,hsa-mir-5010,5,718,1
Alzheimer Disease,hsa-mir-532,5,802,1
"Carcinoma, Gastric",hsa-mir-532,144,802,1
"Carcinoma, Hepatocellular",hsa-mir-532,18,802,1
"Carcinoma, Renal Cell, Clear-Cell",hsa-mir-532,155,802,1
Colorectal Carcinoma,hsa-mir-532,30,802,1
Crohn Disease,hsa-mir-532,32,802,1
HIV-Associated Lipodystrophy,hsa-mir-532,834,802,1
"Leukemia, Lymphocytic, Chronic, B-Cell",hsa-mir-532,59,802,1
Melanoma,hsa-mir-532,76,802,1
Mesial Temporal Lobe Epilepsy,hsa-mir-532,241,802,1
Neoplasms,hsa-mir-532,85,802,1
Ovarian Neoplasms,hsa-mir-532,88,802,1
Rheumatoid Arthritis,hsa-mir-532,102,802,1
Systemic Lupus Erythematosus,hsa-mir-532,112,802,1
Alzheimer Disease,hsa-mir-613,5,900,1
Breast Neoplasms,hsa-mir-613,15,900,1
Endocrine Gland Neoplasms,hsa-mir-613,759,900,1
Glioblastoma,hsa-mir-613,43,900,1
Ischemia-Reperfusion Injury,hsa-mir-613,218,900,1
Myocardial Ischemic-Reperfusion Injury,hsa-mir-613,251,900,1
Prostate Neoplasms,hsa-mir-613,99,900,1
Retinoblastoma,hsa-mir-613,101,900,1
Alzheimer Disease,hsa-mir-708,5,982,1
Asthma,hsa-mir-708,10,982,1
Becker Muscular Dystrophy,hsa-mir-708,492,982,1
Bipolar Disorder,hsa-mir-708,494,982,1
Bladder Neoplasms,hsa-mir-708,14,982,1
Breast Neoplasms,hsa-mir-708,15,982,1
"Carcinoma, Hepatocellular",hsa-mir-708,18,982,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-708,20,982,1
"Carcinoma, Renal Cell",hsa-mir-708,21,982,1
"Cardiomyopathy, Hypertrophic",hsa-mir-708,22,982,1
Colorectal Carcinoma,hsa-mir-708,30,982,1
Cystic Fibrosis,hsa-mir-708,531,982,1
Endometriosis,hsa-mir-708,38,982,1
Ewing Sarcoma,hsa-mir-708,188,982,1
Glioblastoma,hsa-mir-708,43,982,1
Hematologic Neoplasms,hsa-mir-708,200,982,1
Inflammation,hsa-mir-708,211,982,1
Kaposi Sarcoma,hsa-mir-708,391,982,1
Laryngeal Neoplasms,hsa-mir-708,456,982,1
"Leukemia, Lymphoblastic, Acute",hsa-mir-708,57,982,1
"Leukemia, Lymphoblastic, Acute, Childhood",hsa-mir-708,58,982,1
"Leukemia, Lymphocytic, Chronic, B-Cell",hsa-mir-708,59,982,1
"Leukemia-Lymphoma, Precursor T-Cell Lymphoblastic",hsa-mir-708,67,982,1
Lymphoma,hsa-mir-708,71,982,1
"Lymphoma, Large B-Cell",hsa-mir-708,347,982,1
Neoplasms,hsa-mir-708,85,982,1
Ovarian Neoplasms,hsa-mir-708,88,982,1
Pancreatic Neoplasms,hsa-mir-708,89,982,1
Pancreatic Serous Cystic Neoplasm,hsa-mir-708,605,982,1
Prostate Neoplasms,hsa-mir-708,99,982,1
Urinary Bladder Cancer,hsa-mir-708,114,982,1
Alzheimer Disease,hsa-mir-885,5,1014,1
"Carcinoma, Colon",hsa-mir-885,142,1014,1
"Carcinoma, Hepatocellular",hsa-mir-885,18,1014,1
"Carcinoma, Pancreatic",hsa-mir-885,152,1014,1
Chronic Hepatitis B,hsa-mir-885,28,1014,1
Colorectal Carcinoma,hsa-mir-885,30,1014,1
Glioblastoma,hsa-mir-885,43,1014,1
Head And Neck Neoplasms,hsa-mir-885,198,1014,1
Hepatoblastoma,hsa-mir-885,202,1014,1
Hirschsprung Disease,hsa-mir-885,204,1014,1
Myasthenia Gravis,hsa-mir-885,81,1014,1
Neoplasms,hsa-mir-885,85,1014,1
Neuroblastoma,hsa-mir-885,363,1014,1
Pancreatic Neoplasms,hsa-mir-885,89,1014,1
Pleural Mesothelioma,hsa-mir-885,343,1014,1
Preeclampsia,hsa-mir-885,96,1014,1
Prostate Neoplasms,hsa-mir-885,99,1014,1
"Squamous Cell Carcinoma, Head and Neck",hsa-mir-885,273,1014,1
Alzheimer Disease,hsa-mir-9-1,5,1022,1
Biliary Tract Neoplasms,hsa-mir-9-1,134,1022,1
Brain Neoplasms,hsa-mir-9-1,291,1022,1
Breast Neoplasms,hsa-mir-9-1,15,1022,1
"Carcinoma, Renal Cell",hsa-mir-9-1,21,1022,1
"Cardiomyopathy, Hypertrophic",hsa-mir-9-1,22,1022,1
Cardiovascular Diseases,hsa-mir-9-1,23,1022,1
Colon Neoplasms,hsa-mir-9-1,29,1022,1
Colorectal Carcinoma,hsa-mir-9-1,30,1022,1
Early-Stage Gastric Carcinoma,hsa-mir-9-1,180,1022,1
Endometrial Neoplasms,hsa-mir-9-1,183,1022,1
Gastric Neoplasms,hsa-mir-9-1,42,1022,1
Glioblastoma,hsa-mir-9-1,43,1022,1
Glioma,hsa-mir-9-1,44,1022,1
Head And Neck Neoplasms,hsa-mir-9-1,198,1022,1
Human Immunodeficiency Virus Infection,hsa-mir-9-1,50,1022,1
Leukemia,hsa-mir-9-1,55,1022,1
Lung Neoplasms,hsa-mir-9-1,69,1022,1
"Lymphoma, B-Cell",hsa-mir-9-1,72,1022,1
"Lymphoma, Hodgkin",hsa-mir-9-1,73,1022,1
Medulloblastoma,hsa-mir-9-1,314,1022,1
Melanoma,hsa-mir-9-1,76,1022,1
Methylmalonic Acidemia,hsa-mir-9-1,78,1022,1
Multiple Myeloma,hsa-mir-9-1,79,1022,1
Nasopharyngeal Neoplasms,hsa-mir-9-1,84,1022,1
Neoplasms,hsa-mir-9-1,85,1022,1
Neuroblastoma,hsa-mir-9-1,363,1022,1
Ovarian Neoplasms,hsa-mir-9-1,88,1022,1
Schizophrenia,hsa-mir-9-1,103,1022,1
"Squamous Cell Carcinoma, Head and Neck",hsa-mir-9-1,273,1022,1
"Squamous Cell Carcinoma, Oral",hsa-mir-9-1,276,1022,1
Urinary Bladder Cancer,hsa-mir-9-1,114,1022,1
Waldenstrom Macroglobulinemia,hsa-mir-9-1,329,1022,1
Wounds and Injuries,hsa-mir-9-1,327,1022,1
Alzheimer Disease,hsa-mir-9-2,5,1024,1
Biliary Tract Neoplasms,hsa-mir-9-2,134,1024,1
Brain Neoplasms,hsa-mir-9-2,291,1024,1
Breast Neoplasms,hsa-mir-9-2,15,1024,1
"Carcinoma, Renal Cell",hsa-mir-9-2,21,1024,1
"Cardiomyopathy, Hypertrophic",hsa-mir-9-2,22,1024,1
Cardiovascular Diseases,hsa-mir-9-2,23,1024,1
Colon Neoplasms,hsa-mir-9-2,29,1024,1
Colorectal Carcinoma,hsa-mir-9-2,30,1024,1
Endometrial Neoplasms,hsa-mir-9-2,183,1024,1
Gastric Neoplasms,hsa-mir-9-2,42,1024,1
Glioblastoma,hsa-mir-9-2,43,1024,1
Glioma,hsa-mir-9-2,44,1024,1
Head And Neck Neoplasms,hsa-mir-9-2,198,1024,1
Human Immunodeficiency Virus Infection,hsa-mir-9-2,50,1024,1
Leukemia,hsa-mir-9-2,55,1024,1
Lung Neoplasms,hsa-mir-9-2,69,1024,1
"Lymphoma, B-Cell",hsa-mir-9-2,72,1024,1
"Lymphoma, Hodgkin",hsa-mir-9-2,73,1024,1
Medulloblastoma,hsa-mir-9-2,314,1024,1
Melanoma,hsa-mir-9-2,76,1024,1
Nasopharyngeal Neoplasms,hsa-mir-9-2,84,1024,1
Neoplasms,hsa-mir-9-2,85,1024,1
Neuroblastoma,hsa-mir-9-2,363,1024,1
Schizophrenia,hsa-mir-9-2,103,1024,1
"Squamous Cell Carcinoma, Head and Neck",hsa-mir-9-2,273,1024,1
Urinary Bladder Cancer,hsa-mir-9-2,114,1024,1
Waldenstrom Macroglobulinemia,hsa-mir-9-2,329,1024,1
Wounds and Injuries,hsa-mir-9-2,327,1024,1
Alzheimer Disease,hsa-mir-922,5,1027,1
Breast Neoplasms,hsa-mir-922,15,1027,1
"Carcinoma, Hepatocellular",hsa-mir-922,18,1027,1
Frontotemporal Lobar Degeneration,hsa-mir-922,789,1027,1
Alzheimer Disease,hsa-mir-9-3,5,1034,1
Biliary Tract Neoplasms,hsa-mir-9-3,134,1034,1
Bipolar Disorder,hsa-mir-9-3,494,1034,1
Brain Neoplasms,hsa-mir-9-3,291,1034,1
Breast Neoplasms,hsa-mir-9-3,15,1034,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-9-3,20,1034,1
"Carcinoma, Renal Cell",hsa-mir-9-3,21,1034,1
"Cardiomyopathy, Hypertrophic",hsa-mir-9-3,22,1034,1
Cardiovascular Diseases,hsa-mir-9-3,23,1034,1
Colon Neoplasms,hsa-mir-9-3,29,1034,1
Colorectal Carcinoma,hsa-mir-9-3,30,1034,1
Endometrial Neoplasms,hsa-mir-9-3,183,1034,1
Gastric Neoplasms,hsa-mir-9-3,42,1034,1
Glioblastoma,hsa-mir-9-3,43,1034,1
Head And Neck Neoplasms,hsa-mir-9-3,198,1034,1
Leukemia,hsa-mir-9-3,55,1034,1
Lung Neoplasms,hsa-mir-9-3,69,1034,1
"Lymphoma, B-Cell",hsa-mir-9-3,72,1034,1
"Lymphoma, Hodgkin",hsa-mir-9-3,73,1034,1
Medulloblastoma,hsa-mir-9-3,314,1034,1
Melanoma,hsa-mir-9-3,76,1034,1
Multiple Myeloma,hsa-mir-9-3,79,1034,1
Neoplasms,hsa-mir-9-3,85,1034,1
Neuroblastoma,hsa-mir-9-3,363,1034,1
Schizophrenia,hsa-mir-9-3,103,1034,1
"Squamous Cell Carcinoma, Oral",hsa-mir-9-3,276,1034,1
Urinary Bladder Cancer,hsa-mir-9-3,114,1034,1
Waldenstrom Macroglobulinemia,hsa-mir-9-3,329,1034,1
Wounds and Injuries,hsa-mir-9-3,327,1034,1
Alzheimer Disease,hsa-mir-937,5,1038,1
Lung Neoplasms,hsa-mir-937,69,1038,1
Alzheimer Disease,hsa-mir-98,5,1052,1
"Aortic Aneurysm, Abdominal",hsa-mir-98,128,1052,1
Atherosclerosis,hsa-mir-98,11,1052,1
Breast Neoplasms,hsa-mir-98,15,1052,1
"Carcinoma, Breast",hsa-mir-98,139,1052,1
"Carcinoma, Colon",hsa-mir-98,142,1052,1
"Carcinoma, Hepatocellular",hsa-mir-98,18,1052,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-98,20,1052,1
"Carcinoma, Ovarian",hsa-mir-98,150,1052,1
Cervical Neoplasms,hsa-mir-98,163,1052,1
Chronic Hepatitis B,hsa-mir-98,28,1052,1
"Diabetes Mellitus, Type 2",hsa-mir-98,36,1052,1
Endomyocardial Fibrosis,hsa-mir-98,184,1052,1
Esophageal Neoplasms,hsa-mir-98,186,1052,1
Essential Hypertension,hsa-mir-98,187,1052,1
Gastrointestinal Neoplasms,hsa-mir-98,193,1052,1
Glioma,hsa-mir-98,44,1052,1
Heart Failure,hsa-mir-98,47,1052,1
Hypertension,hsa-mir-98,51,1052,1
Hypertrophy,hsa-mir-98,52,1052,1
Infection,hsa-mir-98,426,1052,1
Inflammation,hsa-mir-98,211,1052,1
Kaposi Sarcoma,hsa-mir-98,391,1052,1
"Leukemia, Myeloid, Acute",hsa-mir-98,60,1052,1
Lung Neoplasms,hsa-mir-98,69,1052,1
"Lymphoma, Primary Effusion",hsa-mir-98,765,1052,1
Melanoma,hsa-mir-98,76,1052,1
Muscular Dystrophy,hsa-mir-98,246,1052,1
Myocardial Infarction,hsa-mir-98,83,1052,1
Nasopharyngeal Neoplasms,hsa-mir-98,84,1052,1
Neoplasms,hsa-mir-98,85,1052,1
Neuroinflammation,hsa-mir-98,399,1052,1
Osteoarthritis,hsa-mir-98,257,1052,1
Osteoporosis,hsa-mir-98,258,1052,1
Ovarian Neoplasms,hsa-mir-98,88,1052,1
Preeclampsia,hsa-mir-98,96,1052,1
Prostate Neoplasms,hsa-mir-98,99,1052,1
Pulmonary Hypertension,hsa-mir-98,268,1052,1
Retinoblastoma,hsa-mir-98,101,1052,1
Rheumatoid Arthritis,hsa-mir-98,102,1052,1
Schizophrenia,hsa-mir-98,103,1052,1
"Squamous Cell Carcinoma, Esophageal",hsa-mir-98,109,1052,1
"Squamous Cell Carcinoma, Lung",hsa-mir-98,275,1052,1
Systemic Lupus Erythematosus,hsa-mir-98,112,1052,1
Amyotrophic Lateral Sclerosis,hsa-mir-124a,126,81,1
"Aortic Aneurysm, Abdominal",hsa-mir-124a,128,81,1
Breast Neoplasms,hsa-mir-124a,15,81,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-124a,20,81,1
Colorectal Carcinoma,hsa-mir-124a,30,81,1
"Diabetes Mellitus, Type 2",hsa-mir-124a,36,81,1
Glioblastoma,hsa-mir-124a,43,81,1
Glioma,hsa-mir-124a,44,81,1
Human Immunodeficiency Virus Infection,hsa-mir-124a,50,81,1
Liver Neoplasms,hsa-mir-124a,229,81,1
Melanoma,hsa-mir-124a,76,81,1
Neuropathic Pain,hsa-mir-124a,458,81,1
Osteosarcoma,hsa-mir-124a,259,81,1
Pancreatic Neoplasms,hsa-mir-124a,89,81,1
Rheumatoid Arthritis,hsa-mir-124a,102,81,1
Teratocarcinoma,hsa-mir-124a,640,81,1
Amyotrophic Lateral Sclerosis,hsa-mir-129,126,139,1
Biliary Atresia,hsa-mir-129,493,139,1
Bladder Neoplasms,hsa-mir-129,14,139,1
Breast Neoplasms,hsa-mir-129,15,139,1
"Carcinoma, Breast",hsa-mir-129,139,139,1
"Carcinoma, Cervical",hsa-mir-129,141,139,1
"Carcinoma, Gastric",hsa-mir-129,144,139,1
"Carcinoma, Hepatocellular",hsa-mir-129,18,139,1
"Carcinoma, Lung, Non-Small-Cell",hsa-mir-129,20,139,1
"Carcinoma, Prostate",hsa-mir-129,153,139,1
"Carcinoma, Renal Cell",hsa-mir-129,21,139,1
"Carcinoma, Thyroid",hsa-mir-129,460,139,1
"Carcinoma, Urothelial",hsa-mir-129,333,139,1
Chondrosarcoma,hsa-mir-129,354,139,1
Colorectal Carcinoma,hsa-mir-129,30,139,1
Gastric Neoplasms,hsa-mir-129,42,139,1
Glioblastoma,hsa-mir-129,43,139,1
Heart Failure,hsa-mir-129,47,139,1
Infection,hsa-mir-129,426,139,1
Inflammatory Bowel Diseases,hsa-mir-129,466,139,1
Lung Neoplasms,hsa-mir-129,69,139,1
Medulloblastoma,hsa-mir-129,314,139,1
Neoplasms,hsa-mir-129,85,139,1
Oral Leukoplakia,hsa-mir-129,600,139,1
Osteosarcoma,hsa-mir-129,259,139,1
Ovarian Neoplasms,hsa-mir-129,88,139,1
Parkinson Disease,hsa-mir-129,90,139,1
Peritoneal Dialysis Failure,hsa-mir-129,613,139,1
Psychiatric Disorders,hsa-mir-129,405,139,1
Sertoli Cell-Only Syndrome,hsa-mir-129,811,139,1
Vasomotor Rhinitis,hsa-mir-129,776,139,1
Amyotrophic Lateral Sclerosis,hsa-mir-638,126,927,1
Behcet Disease,hsa-mir-638,133,927,1
Breast Neoplasms,hsa-mir-638,15,927,1
"Carcinoma, Basal Cell",hsa-mir-638,503,927,1
"Carcinoma, Gastric",hsa-mir-638,144,927,1
"Carcinoma, Hepatocellular",hsa-mir-638,18,927,1
Celiac Disease,hsa-mir-638,161,927,1
Chikungunya Virus Infection,hsa-mir-638,515,927,1
Colorectal Carcinoma,hsa-mir-638,30,927,1
Diabetic Nephropathy,hsa-mir-638,176,927,1
Gastric Neoplasms,hsa-mir-638,42,927,1
Hepatitis C Virus Infection,hsa-mir-638,49,927,1
Hirschsprung Disease,hsa-mir-638,204,927,1
Leukemia,hsa-mir-638,55,927,1
Lung Neoplasms,hsa-mir-638,69,927,1
Lupus Nephritis,hsa-mir-638,232,927,1
Lupus Vulgaris,hsa-mir-638,70,927,1
Mandibular Prognathism,hsa-mir-638,585,927,1
Melanoma,hsa-mir-638,76,927,1
Neoplasms,hsa-mir-638,85,927,1
"Squamous Cell Carcinoma, Esophageal",hsa-mir-638,109,927,1
Systemic Lupus Erythematosus,hsa-mir-638,112,927,1
Aneurysm,hsa-mir-550,482,831,1
Chondrosarcoma,hsa-mir-550,354,831,1
Aneurysm,hsa-mir-769,482,1003,1
Lung Neoplasms,hsa-mir-769,69,1003,1
Lupus Vulgaris,hsa-mir-769,70,1003,1
Melanoma,hsa-mir-769,76,1003,1
Pediatric Glioma,hsa-mir-769,608,1003,1
Angiosarcoma,hsa-mir-329,127,455,1
"Carcinoma, Cervical",hsa-mir-329,141,455,1
Down Syndrome,hsa-mir-329,301,455,1
Gastric Neoplasms,hsa-mir-329,42,455,1
Glioma,hsa-mir-329,44,455,1
Neuroblastoma,hsa-mir-329,363,455,1
Osteosarcoma,hsa-mir-329,259,455,1
Pituitary Neoplasms,hsa-mir-329,91,455,1
Anxiety Disorders,hsa-mir-128,6,123,1
Asthma,hsa-mir-128,10,123,1
Borjeson-Forssman-Lehmann Syndrome,hsa-mir-128,657,123,1
Breast Neoplasms,hsa-mir-128,15,123,1
